ID,Case Number,Date,Time,AM/PM,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats,Wards 2023-
12467691,JE355561,8/30/2021,4:20:00,PM,047XX N KIMBALL AVE,460,BATTERY,SIMPLE,CTA STATION,FALSE,FALSE,1713,17,33,14,08B,2021,9/6/2021 15:40,41.96753862,-87.71334024,"(41.967538619, -87.713340244)",2,"21,849",14,118,20,20,1,9,33
12481583,JE372397,8/30/2021,4:00:00,PM,073XX S SOUTH SHORE DR,545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA BUS,FALSE,FALSE,334,3,7,43,08A,2021,9/15/2021 15:39,41.76362574,-87.56018223,"(41.763625742, -87.560182233)",43,"22,538",39,421,37,24,18,213,5
12467623,JE355417,8/30/2021,2:30:00,PM,031XX S HALSTED ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,CTA BUS,TRUE,TRUE,915,9,11,60,08B,2021,9/6/2021 15:40,41.83737648,-87.64626199,"(41.837376478, -87.646261993)",26,"14,920",58,676,48,43,23,162,7
12468568,JE355709,8/30/2021,1:50:00,PM,007XX S CICERO AVE,031A,ROBBERY,ARMED - HANDGUN,CTA TRAIN,FALSE,FALSE,1533,15,29,25,3,2021,9/6/2021 15:40,41.87153053,-87.74492681,"(41.871530533, -87.744926805)",36,"22,216",26,61,14,32,16,143,24
12467284,JE354994,8/30/2021,8:34:00,AM,075XX N PAULINA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA TRAIN,FALSE,FALSE,2422,24,49,1,14,2021,9/6/2021 15:40,42.01849825,-87.67298323,"(42.018498254, -87.672983233)",3,"21,853",10,489,5,9,11,32,49
12467299,JE355032,8/30/2021,8:15:00,AM,039XX N SHERIDAN RD,810,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,1923,19,46,6,6,2021,9/6/2021 15:40,41.95388558,-87.65453007,"(41.953885576, -87.65453007)",38,"21,186",57,83,39,53,5,12,46
12467161,JE354893,8/30/2021,5:14:00,AM,027XX N CENTRAL AVE,560,ASSAULT,SIMPLE,CTA BUS,TRUE,FALSE,2514,25,30,19,08A,2021,9/6/2021 15:40,41.93069923,-87.76622385,"(41.930699227, -87.766223851)",27,"22,615",19,79,21,2,6,177,31
12467051,JE354797,8/30/2021,12:39:00,AM,040XX S INDIANA AVE,320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,FALSE,FALSE,213,2,3,38,3,2021,9/6/2021 15:40,41.82153698,-87.62154262,"(41.821536978, -87.621542622)",12,"4,301",4,163,9,36,24,102,8
12467037,JE354790,8/29/2021,6:16:00,PM,051XX S PULASKI RD,810,THEFT,OVER $500,CTA PARKING LOT / GARAGE / OTHER PROPERTY,FALSE,FALSE,815,8,23,62,6,2021,9/5/2021 15:40,41.80046498,-87.7233704,"(41.800464977, -87.723370404)",35,"22,248",60,792,6,56,13,129,23
12467998,JE355953,8/29/2021,6:15:00,PM,035XX S WENTWORTH AVE,320,ROBBERY,STRONG ARM - NO WEAPON,CTA STATION,FALSE,FALSE,915,9,11,34,3,2021,9/5/2021 15:40,41.83087114,-87.63150037,"(41.830871136, -87.631500365)",12,"14,924",35,296,9,37,23,170,8
12471571,JE360473,8/29/2021,6:00:00,PM,051XX S KEELER AVE,810,THEFT,OVER $500,CTA PARKING LOT / GARAGE / OTHER PROPERTY,FALSE,FALSE,815,8,23,57,6,2021,9/7/2021 15:41,41.79914873,-87.72823128,"(41.799148728, -87.728231281)",35,"22,248",54,637,6,56,13,105,23
12466698,JE354316,8/29/2021,3:00:00,PM,002XX W 47TH ST,460,BATTERY,SIMPLE,CTA STATION,FALSE,FALSE,925,9,3,37,08B,2021,9/5/2021 15:40,41.80912527,-87.63190651,"(41.809125265, -87.631906508)",12,"14,924",3,224,9,37,23,117,20
12466961,JE354711,8/29/2021,5:20:00,AM,015XX W 47TH ST,810,THEFT,OVER $500,CTA BUS,FALSE,FALSE,924,9,15,61,6,2021,9/5/2021 15:40,41.80862819,-87.66310097,"(41.808628186, -87.663100967)",53,"14,924",59,677,4,37,23,118,20
12466121,JE353610,8/28/2021,11:44:00,PM,065XX S WESTERN AVE,560,ASSAULT,SIMPLE,CTA BUS STOP,FALSE,FALSE,832,8,16,66,08A,2021,9/4/2021 15:40,41.77501552,-87.68353021,"(41.775015522, -87.683530209)",44,"22,257",64,370,2,58,13,207,16
12465911,JE353298,8/28/2021,4:49:00,PM,043XX S COTTAGE GROVE AVE,460,BATTERY,SIMPLE,CTA BUS,TRUE,FALSE,221,2,4,39,08B,2021,9/4/2021 15:40,41.81635893,-87.60670242,"(41.816358925, -87.606702419)",1,"4,301",4,161,10,36,24,114,9
12465828,JE353300,8/28/2021,4:34:00,PM,002XX S STATE ST,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,113,1,42,32,6,2021,9/4/2021 15:40,41.878639,-87.62769149,"(41.878638996, -87.627691486)",22,"14,912",38,92,36,29,22,126,34
12465677,JE352986,8/28/2021,12:15:00,PM,003XX E GARFIELD BLVD,460,BATTERY,SIMPLE,CTA STATION,TRUE,FALSE,231,2,3,40,08B,2021,9/4/2021 15:40,41.79476607,-87.61836973,"(41.794766069, -87.618369729)",12,"22,260",7,401,9,10,24,125,8
12465385,JE352745,8/28/2021,2:00:00,AM,005XX W LAKE ST,810,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,1214,12,42,28,6,2021,9/4/2021 15:40,41.88570024,-87.64172685,"(41.885700244, -87.641726854)",22,"4,452",29,784,36,45,22,91,34
12466206,JE353336,8/28/2021,12:00:00,AM,027XX S ARCHER AVE,560,ASSAULT,SIMPLE,CTA BUS,FALSE,FALSE,913,9,11,60,08A,2021,9/4/2021 15:40,41.84441822,-87.65224591,"(41.844418221, -87.652245908)",26,"14,920",58,59,48,43,23,162,7
12465231,JE352595,8/27/2021,11:28:00,PM,048XX W LAKE ST,810,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,1532,15,28,25,6,2021,9/27/2021 15:39,41.8866684,-87.74611368,"(41.886668404, -87.746113681)",11,"22,216",26,696,23,32,25,81,28
12464915,JE352186,8/27/2021,3:13:00,PM,002XX W JACKSON BLVD,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,FALSE,FALSE,122,1,42,32,04A,2021,9/3/2021 15:40,41.87811561,-87.63409749,"(41.878115609, -87.634097494)",48,"14,914",38,92,36,46,22,79,42
12464789,JE351117,8/26/2021,7:20:00,PM,019XX W PETERSON AVE,479,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",CTA BUS,FALSE,FALSE,2413,24,40,2,04B,2021,9/2/2021 15:42,41.99068773,-87.67904959,"(41.990687727, -87.679049592)",46,"21,849",20,43,24,14,11,52,40
12464018,JE351121,8/26/2021,6:30:00,PM,0000X W 87TH ST,1570,SEX OFFENSE,PUBLIC INDECENCY,CTA TRAIN,FALSE,FALSE,634,6,21,44,17,2021,9/2/2021 15:42,41.73627743,-87.62510451,"(41.736277427, -87.62510451)",18,"21,554",40,1,13,59,20,242,21
12470004,JE350801,8/26/2021,1:50:00,PM,005XX S PULASKI RD,312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,FALSE,FALSE,1132,11,24,26,3,2021,9/2/2021 15:42,41.87390705,-87.72543009,"(41.873907046, -87.725430093)",36,"21,572",27,675,14,30,16,142,24
12463784,JE350772,8/26/2021,11:00:00,AM,095XX S WOODLAWN AVE,810,THEFT,OVER $500,CTA BUS STOP,FALSE,FALSE,511,5,8,50,6,2021,9/2/2021 15:42,41.72173376,-87.5947803,"(41.721733763, -87.594780303)",9,"21,546",47,643,35,19,10,250,10
12464077,JE350533,8/26/2021,9:28:00,AM,0000X W LAKE ST,880,THEFT,PURSE-SNATCHING,CTA TRAIN,FALSE,FALSE,111,1,42,32,6,2021,9/2/2021 15:42,41.8857505,-87.62832936,"(41.8857505, -87.628329355)",22,"14,309",38,92,36,42,22,88,42
12463346,JE350261,8/26/2021,1:30:00,AM,008XX N LARAMIE AVE,330,ROBBERY,AGGRAVATED,CTA BUS STOP,FALSE,FALSE,1531,15,37,25,3,2021,9/2/2021 15:42,41.89589067,-87.75562676,"(41.895890666, -87.75562676)",4,"4,299",26,562,45,5,25,67,37
12463618,JE350569,8/25/2021,12:00:00,PM,079XX S HALSTED ST,820,THEFT,$500 AND UNDER,CTA BUS STOP,FALSE,FALSE,621,6,17,71,6,2021,9/1/2021 15:41,41.75018542,-87.64402995,"(41.750185415, -87.644029945)",17,"21,554",70,529,31,59,20,229,17
12462569,JE349394,8/25/2021,10:00:00,AM,029XX W CHICAGO AVE,460,BATTERY,SIMPLE,CTA TRAIN,FALSE,FALSE,1221,12,26,23,08B,2021,9/1/2021 15:41,41.89563149,-87.69972259,"(41.895631492, -87.699722593)",10,"21,560",25,544,49,4,15,64,36
12462603,JE349219,8/25/2021,9:15:00,AM,010XX W PERSHING RD,545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA BUS,TRUE,FALSE,915,9,11,60,08A,2021,9/1/2021 15:41,41.8233866,-87.65139387,"(41.823386598, -87.651393874)",26,"14,924",58,172,48,37,23,170,7
12463039,JE349999,8/25/2021,7:55:00,AM,089XX S JEFFERY BLVD,560,ASSAULT,SIMPLE,CTA BUS STOP,FALSE,FALSE,413,4,8,48,08A,2021,9/1/2021 15:41,41.73295399,-87.57561892,"(41.732953991, -87.575618918)",9,"21,202",44,492,35,25,19,246,10
12463110,JE350050,8/25/2021,6:00:00,AM,009XX W BELMONT AVE,810,THEFT,OVER $500,CTA STATION,FALSE,FALSE,1933,19,44,6,6,2021,9/1/2021 15:41,41.93991842,-87.65328888,"(41.93991842, -87.653288878)",38,"4,449",57,681,25,22,5,31,44
12462501,JE349275,8/24/2021,9:00:00,PM,041XX W IRVING PARK RD,1570,SEX OFFENSE,PUBLIC INDECENCY,CTA TRAIN,FALSE,FALSE,1732,17,45,16,17,2021,8/31/2021 15:41,41.95362033,-87.73040825,"(41.953620328, -87.730408248)",28,"22,618",16,295,38,21,1,11,39
12462109,JE348349,8/24/2021,9:35:00,AM,033XX W LAWRENCE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,CTA PARKING LOT / GARAGE / OTHER PROPERTY,FALSE,FALSE,1713,17,33,14,14,2021,8/31/2021 15:41,41.96840553,-87.71278394,"(41.968405527, -87.712783941)",2,"21,849",14,118,20,20,1,1,33
12465573,JE348180,8/24/2021,9:30:00,AM,002XX W 47TH ST,320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,FALSE,FALSE,925,9,3,37,3,2021,8/31/2021 15:41,41.80912527,-87.63190651,"(41.809125265, -87.631906508)",12,"14,924",3,224,9,37,23,117,20
12462403,JE347935,8/24/2021,5:35:00,AM,031XX W CHICAGO AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA BUS,FALSE,FALSE,1221,12,27,23,14,2021,8/31/2021 15:41,41.89556262,-87.70566983,"(41.895562615, -87.705669827)",41,"21,560",24,150,46,4,15,64,27
12461470,JE347940,8/24/2021,5:34:00,AM,001XX S STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA TRAIN,FALSE,FALSE,112,1,42,32,14,2021,8/31/2021 15:41,41.87990977,-87.62772157,"(41.879909765, -87.62772157)",22,"14,311",38,92,36,34,22,93,34
12461514,JE347928,8/24/2021,5:11:00,AM,012XX N CLARK ST,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA TRAIN,TRUE,FALSE,1821,18,2,8,04B,2021,9/27/2021 15:39,41.90437011,-87.63146007,"(41.904370109, -87.631460067)",22,"14,926",37,17,11,54,14,198,2
12462126,JE348453,8/24/2021,12:01:00,AM,005XX W LAKE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA TRAIN,FALSE,FALSE,121,1,42,28,14,2021,8/31/2021 15:41,41.88570208,-87.64203164,"(41.885702079, -87.642031644)",22,"4,452",29,784,36,45,22,91,34
12461065,JE347634,8/23/2021,6:35:00,PM,002XX S STATE ST,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA TRAIN,FALSE,FALSE,113,1,42,32,04A,2021,8/30/2021 15:39,41.878639,-87.62769149,"(41.878638996, -87.627691486)",22,"14,912",38,92,36,29,22,126,34
12461578,JE348139,8/23/2021,6:30:00,PM,001XX W CERMAK RD,460,BATTERY,SIMPLE,CTA TRAIN,FALSE,FALSE,914,9,25,34,08B,2021,8/30/2021 15:39,41.8528683,-87.63091491,"(41.852868298, -87.63091491)",8,"21,194",35,3,26,40,23,157,7
12461168,JE347366,8/23/2021,3:15:00,PM,016XX W LAKE ST,810,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,1224,12,27,28,6,2021,8/30/2021 15:39,41.88531238,-87.66757363,"(41.885312381, -87.667573631)",41,"21,184",29,579,46,28,15,78,27
12461081,JE347342,8/23/2021,2:15:00,PM,003XX S DEARBORN ST,320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,FALSE,FALSE,113,1,4,32,3,2021,8/30/2021 15:39,41.87766908,-87.62928477,"(41.87766908, -87.629284766)",48,"14,912",38,92,10,29,22,126,9
12462140,JE348542,8/23/2021,10:00:00,AM,009XX W fullerton ave,820,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,FALSE,1812,18,43,7,6,2021,8/30/2021 15:39,41.92539845,-87.6523113,"(41.925398449, -87.652311296)",51,"21,190",68,769,34,16,5,173,43
12463969,JE349743,8/23/2021,5:45:00,AM,020XX S KOSTNER AVE,880,THEFT,PURSE-SNATCHING,CTA TRAIN,FALSE,FALSE,1012,10,24,29,6,2021,8/30/2021 15:39,41.85363385,-87.73457098,"(41.853633845, -87.734570978)",36,"21,569",30,753,14,57,21,109,24
12461252,JE346759,8/23/2021,4:00:00,AM,004XX S CLINTON ST,820,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,FALSE,121,1,25,28,6,2021,8/30/2021 15:39,41.87612122,-87.64100397,"(41.876121224, -87.641003973)",48,"14,917",29,97,26,44,22,91,28
12460429,JE346744,8/23/2021,2:32:00,AM,011XX S STATE ST,330,ROBBERY,AGGRAVATED,CTA STATION,FALSE,FALSE,123,1,4,32,3,2021,8/30/2021 15:39,41.86816541,-87.62743954,"(41.868165405, -87.62743954)",48,"14,913",38,12,10,35,22,144,9
12460368,JE346708,8/23/2021,1:10:00,AM,004XX S WESTERN AVE,810,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,1135,11,28,28,6,2021,8/30/2021 15:39,41.87522977,-87.68625398,"(41.875229772, -87.686253982)",48,"21,184",29,756,23,28,16,146,28
12460317,JE346626,8/22/2021,11:16:00,PM,011XX S STATE ST,1570,SEX OFFENSE,PUBLIC INDECENCY,CTA STATION,TRUE,FALSE,123,1,4,32,17,2021,8/29/2021 15:40,41.86816541,-87.62743954,"(41.868165405, -87.62743954)",48,"14,913",38,12,10,35,22,144,9
12460251,JE346525,8/22/2021,7:30:00,PM,011XX W BRYN MAWR AVE,460,BATTERY,SIMPLE,CTA TRAIN,FALSE,FALSE,2023,20,48,77,08B,2021,8/29/2021 15:40,41.98364915,-87.65871224,"(41.983649153, -87.658712242)",40,"22,616",76,144,16,14,2,42,48
12461139,JE346926,8/22/2021,4:10:00,PM,0000X N WABASH AVE,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,112,1,42,32,6,2021,8/29/2021 15:40,41.88245819,-87.62622464,"(41.882458192, -87.626224643)",22,"14,310",38,580,36,41,22,93,34
12460273,JE346580,8/22/2021,12:00:00,AM,012XX N CLARK ST,1570,SEX OFFENSE,PUBLIC INDECENCY,CTA STATION,TRUE,FALSE,1821,18,2,8,17,2021,8/29/2021 15:40,41.90437011,-87.63146007,"(41.904370109, -87.631460067)",22,"14,926",37,17,11,54,14,198,2
12460956,JE345459,8/21/2021,8:45:00,PM,002XX S STATE ST,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,FALSE,FALSE,113,1,42,32,04A,2021,8/28/2021 15:40,41.878639,-87.62769149,"(41.878638996, -87.627691486)",22,"14,912",38,92,36,29,22,126,34
12459733,JE345970,8/21/2021,8:00:00,PM,005XX N STATE ST,820,THEFT,$500 AND UNDER,CTA STATION,FALSE,FALSE,1831,18,42,8,6,2021,8/28/2021 15:40,41.89194817,-87.62807389,"(41.891948167, -87.628073894)",22,"21,182",37,626,36,6,14,74,42
12459393,JE345409,8/21/2021,6:34:00,PM,007XX S CICERO AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,CTA TRAIN,TRUE,FALSE,1533,15,29,25,17,2021,8/28/2021 15:40,41.87170892,-87.74492884,"(41.87170892, -87.744928841)",36,"22,216",26,61,14,32,16,143,24
12459312,JE345285,8/21/2021,5:40:00,PM,002XX N PULASKI RD,320,ROBBERY,STRONG ARM - NO WEAPON,CTA BUS STOP,FALSE,FALSE,1122,11,28,26,3,2021,8/28/2021 15:40,41.88510276,-87.72579404,"(41.885102764, -87.725794037)",11,"21,572",27,658,23,30,16,82,28
12459180,JE345008,8/21/2021,11:00:00,AM,012XX N CLARK ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA TRAIN,FALSE,FALSE,1821,18,2,8,11,2021,8/28/2021 15:40,41.90437011,-87.63146007,"(41.904370109, -87.631460067)",22,"14,926",37,17,11,54,14,198,2
12458817,JE344697,8/21/2021,5:30:00,AM,026XX W 55TH ST,810,THEFT,OVER $500,CTA BUS STOP,FALSE,FALSE,824,8,15,63,6,2021,8/28/2021 15:40,41.79374099,-87.69105681,"(41.793740987, -87.691056807)",19,"22,248",61,112,3,58,13,269,15
12458694,JE344546,8/21/2021,4:40:00,AM,001XX W 35TH ST,810,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,915,9,11,34,6,2021,8/28/2021 15:40,41.83095408,-87.63070323,"(41.830954079, -87.630703226)",26,"14,924",35,376,48,40,23,170,7
12458869,JE344636,8/21/2021,3:00:00,AM,002XX W 35TH ST,810,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,915,9,11,34,6,2021,8/28/2021 15:40,41.83093432,-87.63240966,"(41.830934318, -87.632409655)",26,"14,924",35,376,48,37,23,170,7
12458590,JE344355,8/20/2021,11:00:00,PM,009XX W BELMONT AVE,820,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,FALSE,1924,19,44,6,6,2021,8/27/2021 15:40,41.93991842,-87.65328888,"(41.93991842, -87.653288878)",38,"4,449",57,681,25,22,5,31,44
12460175,JE345856,8/20/2021,8:20:00,PM,011XX E HYDE PARK BLVD,870,THEFT,POCKET-PICKING,CTA BUS STOP,FALSE,FALSE,222,2,4,39,6,2021,8/27/2021 15:40,41.80235719,-87.59757784,"(41.802357185, -87.597577836)",1,"21,192",8,399,33,10,24,124,3
12458180,JE344013,8/20/2021,4:45:00,PM,0000X W 95TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CTA STATION,TRUE,FALSE,634,6,21,49,11,2021,8/27/2021 15:40,41.7216272,-87.62448518,"(41.721627204, -87.624485177)",18,"21,861",45,187,13,59,20,242,11
12458950,JE344916,8/20/2021,1:50:00,PM,0000X E ADAMS ST,320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,FALSE,FALSE,113,1,42,32,3,2021,8/27/2021 15:40,41.87950522,-87.62664277,"(41.879505217, -87.626642765)",22,"14,912",38,367,36,29,22,126,34
12458809,JE343767,8/20/2021,1:27:00,PM,045XX N BROADWAY,484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA BUS,FALSE,FALSE,1913,19,46,3,08B,2021,8/27/2021 15:40,41.96498799,-87.6572104,"(41.964987989, -87.657210395)",37,"22,616",31,241,39,15,5,4,46
12457817,JE343334,8/20/2021,5:47:00,AM,087XX S JEFFERY BLVD,484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA BUS,TRUE,TRUE,412,4,8,48,08B,2021,8/27/2021 15:40,41.73659902,-87.57570797,"(41.736599019, -87.575707974)",9,"21,202",44,473,35,25,19,240,10
12457809,JE343330,8/20/2021,4:30:00,AM,056XX S KILPATRICK AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA TRAIN,FALSE,FALSE,813,8,13,56,14,2021,8/27/2021 15:40,41.79075458,-87.73992726,"(41.790754583, -87.739927261)",35,"22,268",53,86,15,58,13,271,13
12457870,JE343324,8/20/2021,3:50:00,AM,004XX S CLINTON ST,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA TRAIN,FALSE,FALSE,121,1,25,28,04B,2021,8/27/2021 15:40,41.87612122,-87.64100397,"(41.876121224, -87.641003973)",48,"14,917",29,97,26,44,22,91,28
26221,JE342837,8/19/2021,6:44:00,PM,002XX W GARFIELD BLVD,110,HOMICIDE,FIRST DEGREE MURDER,"CTA ""L"" TRAIN",TRUE,FALSE,935,9,3,37,01A,2021,9/19/2022 15:41,41.79453381,-87.63143854,"(41.794533814, -87.631438536)",12,"21,559",66,166,9,37,23,117,20
12457643,JE343153,8/19/2021,5:00:00,PM,065XX N CLARK ST,460,BATTERY,SIMPLE,CTA BUS,FALSE,FALSE,2432,24,40,1,08B,2021,8/26/2021 15:41,42.00009419,-87.67128256,"(42.000094189, -87.671282557)",46,"21,853",10,242,24,9,11,41,49
12457329,JE342805,8/19/2021,3:20:00,PM,047XX S DR MARTIN LUTHER KING JR DR,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,CTA BUS,FALSE,FALSE,224,2,3,38,11,2021,8/26/2021 15:41,41.80892909,-87.61657633,"(41.808929094, -87.616576329)",12,"21,192",4,447,9,10,24,107,8
12457351,JE342752,8/19/2021,3:00:00,PM,075XX N PAULINA ST,820,THEFT,$500 AND UNDER,CTA PARKING LOT / GARAGE / OTHER PROPERTY,FALSE,FALSE,2422,24,49,1,6,2021,8/26/2021 15:41,42.01849825,-87.67298323,"(42.018498254, -87.672983233)",3,"21,853",10,489,5,9,11,32,49
12457032,JE342319,8/19/2021,6:29:00,AM,047XX W HARRISON ST,320,ROBBERY,STRONG ARM - NO WEAPON,CTA BUS STOP,FALSE,FALSE,1131,11,24,25,3,2021,8/26/2021 15:41,41.8731661,-87.74439042,"(41.873166103, -87.744390423)",36,"22,216",26,61,14,32,16,143,24
12458880,JE344839,8/18/2021,11:00:00,PM,098XX S STATE ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA TRAIN,FALSE,FALSE,511,5,21,49,14,2021,8/25/2021 15:43,41.71651743,-87.62273193,"(41.716517432, -87.622731926)",31,"21,861",45,570,43,19,10,250,11
12457567,JE342095,8/18/2021,10:46:00,PM,003XX N CENTRAL AVE,320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,FALSE,FALSE,1512,15,29,25,3,2021,8/25/2021 15:43,41.8868435,-87.76509882,"(41.886843497, -87.765098817)",52,"22,216",26,618,7,32,25,85,29
12458383,JE343355,8/18/2021,8:00:00,PM,005XX N STATE ST,890,THEFT,FROM BUILDING,CTA PARKING LOT / GARAGE / OTHER PROPERTY,FALSE,FALSE,1831,18,42,8,6,2021,8/25/2021 15:43,41.89194817,-87.62807389,"(41.891948167, -87.628073894)",22,"21,182",37,626,36,6,14,74,42
12457018,JE341761,8/18/2021,4:34:00,PM,069XX S WESTERN AVE,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA BUS,FALSE,FALSE,832,8,17,66,04B,2021,8/25/2021 15:43,41.7678792,-87.6833273,"(41.7678792, -87.683327303)",17,"22,257",64,333,31,23,13,207,16
12458315,JE344174,8/18/2021,2:00:00,PM,017XX E 103RD ST,560,ASSAULT,SIMPLE,CTA PARKING LOT / GARAGE / OTHER PROPERTY,FALSE,FALSE,431,4,10,51,08A,2021,8/25/2021 15:43,41.7078321,-87.58308103,"(41.7078321, -87.583081031)",47,"21,202",48,252,47,25,19,249,5
12456998,JE342379,8/18/2021,8:00:00,AM,095XX S MICHIGAN AVE,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA BUS,FALSE,FALSE,511,5,9,49,04A,2021,8/25/2021 15:43,41.72132587,-87.62058003,"(41.721325872, -87.620580034)",31,"21,546",45,567,43,19,10,250,11
12456338,JE341221,8/18/2021,7:40:00,AM,002XX W 47TH ST,460,BATTERY,SIMPLE,CTA TRAIN,FALSE,FALSE,925,9,3,37,08B,2021,8/25/2021 15:43,41.80912527,-87.63190651,"(41.809125265, -87.631906508)",12,"14,924",3,224,9,37,23,117,20
12456204,JE341228,8/18/2021,6:38:00,AM,058XX N CUMBERLAND AVE,2028,NARCOTICS,POSSESS - SYNTHETIC DRUGS,CTA BUS STOP,TRUE,FALSE,1614,16,41,76,18,2021,8/25/2021 15:43,41.98462249,-87.8365821,"(41.984622486, -87.836582104)",34,"22,243",75,551,29,17,12,44,41
12456683,JE341171,8/18/2021,5:18:00,AM,005XX N MILWAUKEE AVE,460,BATTERY,SIMPLE,CTA TRAIN,FALSE,FALSE,1214,12,27,24,08B,2021,8/25/2021 15:43,41.89141255,-87.6479346,"(41.891412551, -87.647934597)",41,"22,620",25,522,46,49,15,76,27
12455885,JE341124,8/18/2021,2:07:00,AM,009XX W ADDISON ST,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA TRAIN,FALSE,FALSE,1923,19,44,6,04B,2021,8/25/2021 15:43,41.94725226,-87.65350869,"(41.947252263, -87.65350869)",38,"21,186",57,727,25,53,5,12,44
12455821,JE341038,8/17/2021,11:11:00,PM,055XX N HARLEM AVE,460,BATTERY,SIMPLE,CTA TRAIN,TRUE,FALSE,1612,16,41,10,08B,2021,8/24/2021 15:41,41.98227034,-87.80694126,"(41.982270338, -87.806941262)",34,"4,448",36,699,29,31,12,45,41
12456227,JE340969,8/17/2021,9:27:00,PM,046XX N BROADWAY,460,BATTERY,SIMPLE,CTA BUS,FALSE,FALSE,1914,19,46,3,08B,2021,8/24/2021 15:41,41.9657813,-87.65771679,"(41.965781301, -87.657716788)",37,"22,616",31,241,39,15,5,4,46
12455506,JE340758,8/17/2021,5:30:00,PM,046XX N WESTERN AVE,460,BATTERY,SIMPLE,CTA BUS,FALSE,FALSE,1911,19,47,4,08B,2021,8/24/2021 15:41,41.96610836,-87.68882833,"(41.966108362, -87.688828331)",13,"21,849",6,665,18,20,5,10,47
12455771,JE340960,8/17/2021,4:40:00,PM,004XX S WESTERN AVE,420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,FALSE,FALSE,1135,11,28,28,04B,2021,8/24/2021 15:41,41.87522703,-87.68625401,"(41.875227028, -87.686254009)",48,"21,184",29,756,23,28,16,146,28
12455157,JE340170,8/17/2021,8:45:00,AM,017XX W 35TH ST,460,BATTERY,SIMPLE,CTA BUS STOP,FALSE,FALSE,912,9,12,59,08B,2021,8/24/2021 15:41,41.83046966,-87.66825964,"(41.830469658, -87.668259636)",26,"14,924",56,192,1,37,23,165,12
